"Latest: Time (s)","Latest: Temperature (°C)"
614,13.6059963288
614.5,13.5982197891
615,13.5935535251
615.5,13.5873314426
616,13.5764417053
616.5,13.5702183731
617,13.5655505755
617.5,13.5546580515
618,13.5484331256
618.5,13.5422077436
619,13.5344253743
619.5,13.5281989651
620,13.5235288583
620.5,13.5173016491
621,13.5157447753
621.5,13.509516994
622,13.5048458576
622.5,13.5017316235
623,13.4923882334
623.5,13.4846012865
624,13.4783712125
624.5,13.4721406789
625,13.4674674771
625.5,13.4596782322
626,13.4550043401
626.5,13.4487720808
627,13.4440975839
627.5,13.4409811085
628,13.4347478117
628.5,13.4316309902
629,13.4238384314
629.5,13.4207212057
630,13.4160451505
630.5,13.4098100054
631,13.4020154231
631.5,13.3988973876
632,13.3973383264
632.5,13.3879833507
633,13.3817461205
633.5,13.3739489298
634,13.3645913426
634.5,13.35835237
635,13.3521129319
635.5,13.3443129794
636,13.3411927946
636.5,13.3365122987
637,13.3318315405
637.5,13.3271505198
638,13.3209087502
638.5,13.3131058812
639,13.3115452198
639.5,13.302180637
640,13.302180637
640.5,13.2928150009
641,13.2850094988
641.5,13.2772032639
642,13.2693962955
642.5,13.2631501924
643,13.2584653066
643.5,13.2506565755
644,13.2475328772
644.5,13.2412851275
645,13.2397231164
645.5,13.2319126192
646,13.2287882141
646.5,13.2241013851
647,13.2178518669
647.5,13.2178518669
648,13.2116018763
648.5,13.2100393048
649,13.205351413
649.5,13.202226004
650,13.1975376688
650.5,13.1928490673
651,13.1865971843
651.5,13.1881601995
652,13.1772184711
652.5,13.1709654027
653,13.16627529
653.5,13.1600213907
654,13.1537670163
654.5,13.1490759234
655,13.138128999
655.5,13.1350010385
656,13.1334370136
656.5,13.1256164421
657,13.1209237415
657.5,13.1162307726
658,13.1131019774
658.5,13.1099730628
659,13.1084085608
659.5,13.1037148754
660,13.0958914689
660.5,13.0880673148
661,13.0786773423
661.5,13.0739819517
662,13.0661557012
662.5,13.0630249911
663,13.0583287009
663.5,13.0536321405
664,13.0489353098
664.5,13.0426724482
665,13.039540837
665.5,13.0317112825
666,13.0301452813
666.5,13.0238809755
667,13.0207486418
667.5,13.0144836128
668,13.0113509173
668.5,13.0066516479
669,13.0019521068
669.5,12.9988189285
670,12.9878518525
670.5,12.9862850064
671,12.9815842867
671.5,12.9721820302
672,12.9690477024
672.5,12.9627786831
673,12.951806732
673.5,12.950239189
674,12.9424010186
674.5,12.9392655378
675,12.9345620886
675.5,12.9329942114
676,12.9251543691
676.5,12.9235863093
677,12.9220182191
677.5,12.9157455537
678,12.9126090382
678.5,12.9063356415
679,12.9016302737
679.5,12.8922187141
680,12.8890812833
680.5,12.8812371714
681,12.8749613316
681.5,12.8718232281
682,12.8686850022
682.5,12.8655466538
683,12.8608389015
683.5,12.8514225693
684,12.8498530733
684.5,12.8482835466
685,12.8435747824
685.5,12.8388657419
686,12.8372960003
686.5,12.8325865913
687,12.8278769056
687.5,12.8263069489
688,12.8231669432
688.5,12.8184567039
689,12.8153163905
689.5,12.8090353942
690,12.8074650681
