"Latest: Time (s)","Latest: Temperature (°C)"
775.5,14.5588286589
776,14.5480573913
776.5,14.5388238799
777,14.5265110993
777.5,14.5234326481
778,14.5188147793
778.5,14.5095783495
779,14.500340996
779.5,14.4941822468
780,14.486483232
780.5,14.4726233844
781,14.4649225676
781.5,14.4510594725
782,14.4464379761
782.5,14.4371942855
783,14.4248679162
783.5,14.421786065
784,14.4171630938
784.5,14.4063752534
785,14.3986688747
785.5,14.3940447357
786,14.3817125547
786.5,14.3755458396
787,14.3678368599
787.5,14.3539590537
788,14.3431637427
788.5,14.3323671509
789,14.3246545147
789.5,14.3184839343
790,14.3076844093
790.5,14.301512675
791,14.2999696758
791.5,14.2922542857
792,14.2768215334
792.5,14.2721911945
793,14.2567550183
793.5,14.252123651
794,14.238228123
812,13.9381760795
812.5,13.9304293269
813,13.9226818905
813.5,13.9087347799
814,13.907184964
814.5,13.9040852497
815,13.8963354841
815.5,13.877733245
816,13.8529240961
816.5,13.8234540587
817,13.8110426351
817.5,13.8094910825
818,13.8048362584
818.5,13.7955258615
819,13.7877664342
819.5,13.7831104445
820,13.7784542046
820.5,13.7660363412
821,13.7551692489
821.5,13.7411952657
822,13.7380896292
822.5,13.7334309648
823,13.7303250489
823.5,13.7194534623
824,13.7132405116
824.5,13.7085805046
825,13.7023667696
825.5,13.69459897
826,13.6821690312
826.5,13.6697372943
827,13.66041231
827.5,13.6588580474
828,13.6495318802
828.5,13.6433138715
829,13.6370954114
829.5,13.633986012
830,13.629321701
830.5,13.619992316
831,13.6091067463
831.5,13.6091067463
832,13.60133049
832.5,13.5951089748
833,13.585775851
833.5,13.5842202311
834,13.5733300961
834.5,13.5608825217
835,13.5531018628
835.5,13.5453204916
836,13.5375384077
836.5,13.5297556103
837,13.5219720989
837.5,13.5141878729
838,13.5110739823
838.5,13.509516994
839,13.4986172747
839.5,13.4908309014
840,13.479928774
840.5,13.4690252398
841,13.4612361387
841.5,13.4565623329
842,13.4487720808
842.5,13.4425393606
843,13.4378645178
843.5,13.4347478117
844,13.4285140533
844.5,13.4160451505
845,13.4129276358
845.5,13.411368835
846,13.4004564198
846.5,13.392660969
847,13.3911017919
847.5,13.3817461205
848,13.375508426
848.5,13.3645913426
849,13.3552327091
849.5,13.3458730282
850,13.3411927946
850.5,13.3365122987
851,13.3365122987
851.5,13.3318315405
852,13.3240296934
852.5,13.3146665135
853,13.3131058812
853.5,13.3084238092
854,13.2990588754
854.5,13.289692888
855,13.2834483105
855.5,13.2725191709
856,13.2662733027
856.5,13.2631501924
857,13.2569036192
857.5,13.2490947411
858,13.2397231164
858.5,13.2365990059
859,13.2256636909
859.5,13.2178518669
860,13.2131644182
860.5,13.2131644182
861,13.2084767037
861.5,13.2006632552
862,13.1944119641
862.5,13.1865971843
863,13.1803448273
863.5,13.1694020615
864,13.1631483997
864.5,13.1537670163
865,13.1490759234
865.5,13.1396929346
866,13.1350010385
